"Title","Brand","MSRP","Year"
"Acer TravelMate P2 Intel Core i7 12th Gen Laptop","Acer",800,2021
"Acer TravelMate P2 Intel Core i7 13th Gen Laptop","Acer",800,2022
"Acer TravelMate P4 Intel Core i5 11th Gen Laptop","Acer",600,2020
"Acer TravelMate P4 Intel Core i7 11th Gen Laptop","Acer",800,2020
"Acer TravelMate P6 Intel Core i5 11th Gen Laptop","Acer",600,2020
"Acer TravelMate P6 Intel Core i5 13th Gen Laptop","Acer",600,2022
"Acer TravelMate P6 Intel Core i7 11th Gen Laptop","Acer",800,2020
"Acer TravelMate P6 Intel Core i7 13th Gen Laptop","Acer",800,2022
"Acer TravelMate Spin P4 AMD Ryzen 5 Pro Laptop","Acer",600,2017
"Acer TravelMate Spin P4 AMD Ryzen 7 Pro Laptop","Acer",800,2017
"Acer TravelMate Spin P4 Intel Core i5 12th Gen Laptop","Acer",600,2021
"Acer TravelMate Spin P4 Intel Core i5 13th Gen Laptop","Acer",600,2022
"Acer TravelMate Spin P4 Intel Core i7 12th Gen Laptop","Acer",800,2021
"Acer TravelMate Spin P4 Intel Core i7 13th Gen Laptop","Acer",800,2022
"Alienware 13 R2 Intel Core i7 6th Gen Non Touch Laptop","Alienware",800,2019
"Alienware 13 R2 Intel Core i7 6th Gen Touch Laptop","Alienware",800,2019
"Alienware 13 R3 Intel Core i7 6th Gen Non Touch Laptop","Alienware",800,2019
"Alienware 13 R3 Intel Core i7 6th Gen Touch Laptop","Alienware",800,2019
"Alienware 13 R3 Intel Core i7 7th Gen Non Touch Laptop","Alienware",800,2016
"Alienware 13 R3 Intel Core i7 7th Gen Touch Laptop","Alienware",800,2016
"Alienware 15 R2 Intel Core i5 6th Gen Laptop","Alienware",600,2019
"Alienware 15 R2 Intel Core i7 6th Gen Laptop","Alienware",800,2019
"Alienware 15 R3 Intel Core i5 6th Gen Nvidia GTX 1060 Laptop","Alienware",600,2019
"Alienware 15 R3 Intel Core i5 7th Gen Nvidia GTX 1050 Laptop","Alienware",600,2016
"Alienware 15 R3 Intel Core i5 7th Gen Nvidia GTX 1060 Laptop","Alienware",600,2016
"Alienware 15 R3 Intel Core i7 6th Gen Nvidia GTX 1060 Laptop","Alienware",800,2019
"Alienware 15 R3 Intel Core i7 6th Gen Nvidia GTX 1070 Laptop","Alienware",800,2019
"Alienware 15 R3 Intel Core i7 7th Gen Nvidia GTX 1060 Laptop","Alienware",800,2016
"Alienware 15 R3 Intel Core i7 7th Gen Nvidia GTX 1070 Laptop","Alienware",800,2016
"Alienware 15 R3 Intel Core i7 7th Gen Nvidia GTX 1080 Laptop","Alienware",800,2016
"Alienware 15 R4 Intel Core i5 8th Gen Nvidia GTX 1060 Laptop","Alienware",600,2017
"Alienware 15 R4 Intel Core i7 8th Gen Nvidia GTX 1060 Laptop","Alienware",800,2017
"Alienware 15 R4 Intel Core i7 8th Gen Nvidia GTX 1070 Laptop","Alienware",800,2017
"Alienware 15 R4 Intel Core i7 8th Gen Nvidia GTX 1080 Laptop","Alienware",800,2017
"Alienware 15 R4 Intel Core i9 8th Gen Nvidia GTX 1070 Laptop","Alienware",1200,2017
"Alienware 15 R4 Intel Core i9 8th Gen Nvidia GTX 1080 Laptop","Alienware",1200,2017
"Alienware 17 R1 Intel Core i7 4th Gen Laptop","Alienware",800,2019
"Alienware 17 R2 Intel Core i7 4th Gen Non Touch Laptop","Alienware",800,2019
"Alienware 17 R2 Intel Core i7 4th Gen Touch Laptop","Alienware",800,2019
"Alienware 17 R2 Intel Core i7 6th Gen Non Touch Laptop","Alienware",800,2019
"Alienware 17 R2 Intel Core i7 6th Gen Touch Laptop","Alienware",800,2019
"Alienware 17 R3 Intel Core i7 6th Gen Laptop","Alienware",800,2019
"Alienware 17 R4 Intel Core i7 6th Gen Nvidia GTX 1060 Laptop","Alienware",800,2019
"Alienware 17 R4 Intel Core i7 6th Gen Nvidia GTX 1070 Laptop","Alienware",800,2019
"Alienware 17 R4 Intel Core i7 6th Gen Nvidia GTX 1080 Laptop","Alienware",800,2019
"Alienware 17 R4 Intel Core i7 7th Gen Nvidia GTX 1060 Laptop","Alienware",800,2016
"Alienware 17 R4 Intel Core i7 7th Gen Nvidia GTX 1070 Laptop","Alienware",800,2016
"Alienware 17 R4 Intel Core i7 7th Gen Nvidia GTX 1080 Laptop","Alienware",800,2016
"Alienware 17 R5 Intel Core i7 8th Gen Nvidia GTX 1060 Laptop","Alienware",800,2017
"Alienware 17 R5 Intel Core i7 8th Gen Nvidia GTX 1070 Laptop","Alienware",800,2017
"Alienware 17 R5 Intel Core i7 8th Gen Nvidia GTX 1080 Laptop","Alienware",800,2017
"Alienware 17 R5 Intel Core i9 8th Gen Nvidia GTX 1070 Laptop","Alienware",1200,2017
"Alienware 17 R5 Intel Core i9 8th Gen Nvidia GTX 1080 Laptop","Alienware",1200,2017
"Alienware 18 Intel Core i7 Laptop","Alienware",800,2019
"Alienware Area 51M R1 Intel Core i7 9th Gen Nvidia GTX 1660 Laptop","Alienware",800,2018
"Alienware Area 51M R1 Intel Core i7 9th Gen Nvidia RTX 2060 Laptop","Alienware",800,2018
"Alienware Area 51M R1 Intel Core i7 9th Gen Nvidia RTX 2070 Laptop","Alienware",800,2018
"Alienware Area 51M R1 Intel Core i7 9th Gen Nvidia RTX 2080 Laptop","Alienware",800,2018
"Alienware Area 51M R1 Intel Core i9 9th Gen Nvidia GTX 1660 Laptop","Alienware",1200,2018
"Alienware Area 51M R1 Intel Core i9 9th Gen Nvidia RTX 2060 Laptop","Alienware",1200,2018
"Alienware Area 51M R1 Intel Core i9 9th Gen Nvidia RTX 2070 Laptop","Alienware",1200,2018
"Alienware Area 51M R1 Intel Core i9 9th Gen Nvidia RTX 2080 Laptop","Alienware",1200,2018
"Alienware Area 51M R2 Intel Core i7 10th Gen Nvidia GTX 1660 Laptop","Alienware",800,2019
"Alienware Area 51M R2 Intel Core i7 10th Gen Nvidia RTX 2060 Laptop","Alienware",800,2019
"Alienware Area 51M R2 Intel Core i7 10th Gen Nvidia RTX 2070 Laptop","Alienware",800,2019
"Alienware Area 51M R2 Intel Core i7 10th Gen Nvidia RTX 2080 Laptop","Alienware",800,2019
"Alienware Area 51M R2 Intel Core i9 10th Gen Nvidia RTX 2070 Laptop","Alienware",1200,2019
"Alienware Area 51M R2 Intel Core i9 10th Gen Nvidia RTX 2080 Laptop","Alienware",1200,2019
"Alienware M15 Intel Core i5 9th Gen Nvidia GTX 1660 Laptop","Alienware",600,2018
"Alienware M15 Intel Core i7 8th Gen Nvidia GTX 1060 Laptop","Alienware",800,2017
"Alienware M15 Intel Core i7 8th Gen Nvidia GTX 1070 Laptop","Alienware",800,2017
"Alienware M15 Intel Core i7 8th Gen Nvidia RTX 2060 Laptop","Alienware",800,2017
"Alienware M15 Intel Core i7 8th Gen Nvidia RTX 2070 Laptop","Alienware",800,2017
"Alienware M15 Intel Core i7 8th Gen Nvidia RTX 2080 Laptop","Alienware",800,2017
"Alienware M15 Intel Core i7 9th Gen Nvidia GTX 1660 Laptop","Alienware",800,2018
"Alienware M15 Intel Core i7 9th Gen Nvidia RTX 2060 Laptop","Alienware",800,2018
"Alienware M15 Intel Core i7 9th Gen Nvidia RTX 2070 Laptop","Alienware",800,2018
"Alienware M15 Intel Core i7 9th Gen Nvidia RTX 2080 Laptop","Alienware",800,2018
"Alienware M15 Intel Core i9 8th Gen Nvidia RTX 2080 Laptop","Alienware",1200,2017
"Alienware M15 Intel Core i9 9th Gen Nvidia RTX 2080 Laptop","Alienware",1200,2018
"Alienware M15 R2 Intel Core i5 9th Gen Nvidia GTX 1660 Laptop","Alienware",600,2018
"Alienware M15 R2 Intel Core i7 9th Gen Nvidia GTX 1660 Laptop","Alienware",800,2018
"Alienware M15 R2 Intel Core i7 9th Gen Nvidia RTX 2060 Laptop","Alienware",800,2018
"Alienware M15 R2 Intel Core i7 9th Gen Nvidia RTX 2070 Laptop","Alienware",800,2018
"Alienware M15 R2 Intel Core i7 9th Gen Nvidia RTX 2080 Laptop","Alienware",800,2018
"Alienware M15 R2 Intel Core i9 9th Gen Nvidia RTX 2070 Laptop","Alienware",1200,2018
"Alienware M15 R2 Intel Core i9 9th Gen Nvidia RTX 2080 Laptop","Alienware",1200,2018
"Alienware M15 R3 Intel Core i7 10th Gen AMD RX 5500M Laptop","Alienware",800,2019
"Alienware M15 R3 Intel Core i7 10th Gen Nvidia GTX 1660 Laptop","Alienware",800,2019
"Alienware M15 R3 Intel Core i7 10th Gen Nvidia RTX 2060 Laptop","Alienware",800,2019
"Alienware M15 R3 Intel Core i7 10th Gen Nvidia RTX 2070 Laptop","Alienware",800,2019
"Alienware M15 R3 Intel Core i7 10th Gen Nvidia RTX 2080 Laptop","Alienware",800,2019
"Alienware M15 R3 Intel Core i9 10th Gen Nvidia RTX 2070 Laptop","Alienware",1200,2019
"Alienware M15 R3 Intel Core i9 10th Gen Nvidia RTX 2080 Laptop","Alienware",1200,2019
"Alienware M15 R4 Intel Core i7 10th Gen Nvidia RTX 3060 Laptop","Alienware",800,2019
"Alienware M15 R4 Intel Core i7 10th Gen Nvidia RTX 3070 Laptop","Alienware",800,2019
"Alienware M15 R4 Intel Core i7 10th Gen Nvidia RTX 3080 Laptop","Alienware",800,2019
"Alienware M15 R4 Intel Core i9 10th Gen Nvidia RTX 3070 Laptop","Alienware",1200,2019
"Alienware M15 R4 Intel Core i9 10th Gen Nvidia RTX 3080 Laptop","Alienware",1200,2019
"Alienware M15 R5 AMD Ryzen 7 Nvidia RTX 3050 Laptop","Alienware",800,2017
"Alienware M15 R5 AMD Ryzen 7 Nvidia RTX 3060 Laptop","Alienware",800,2017
"Alienware M15 R5 AMD Ryzen 7 Nvidia RTX 3070 Laptop","Alienware",800,2017
"Alienware M15 R5 AMD Ryzen 9 Nvidia RTX 3070 Laptop","Alienware",1200,2019
"Alienware M15 R6 Intel Core i5 11th Gen Nvidia RTX 3060 Laptop","Alienware",600,2020
"Alienware M15 R6 Intel Core i7 11th Gen Nvidia RTX 3050 Laptop","Alienware",800,2020
"Alienware M15 R6 Intel Core i7 11th Gen Nvidia RTX 3060 Laptop","Alienware",800,2020
"Alienware M15 R6 Intel Core i7 11th Gen Nvidia RTX 3070 Laptop","Alienware",800,2020
"Alienware M15 R6 Intel Core i7 11th Gen Nvidia RTX 3080 Laptop","Alienware",800,2020
"Alienware M15 R6 Intel Core i9 11th Gen Nvidia RTX 3070 Laptop","Alienware",1200,2020
"Alienware M15 R6 Intel Core i9 11th Gen Nvidia RTX 3080 Laptop","Alienware",1200,2020
"Alienware M15 R7 AMD Ryzen 7 Nvidia RTX 3060 Laptop","Alienware",800,2017
"Alienware M15 R7 AMD Ryzen 7 Nvidia RTX 3070 Laptop","Alienware",800,2017
"Alienware M15 R7 AMD Ryzen 7 Nvidia RTX 3080 Laptop","Alienware",800,2017
"Alienware M15 R7 AMD Ryzen 9 Nvidia RTX 3060 Laptop","Alienware",1200,2019
"Alienware M15 R7 AMD Ryzen 9 Nvidia RTX 3070 Laptop","Alienware",1200,2019
"Alienware M15 R7 AMD Ryzen 9 Nvidia RTX 3080 Laptop","Alienware",1200,2019
"Alienware M15 R7 Intel Core i7 12th Gen Nvidia RTX 3050 Laptop","Alienware",800,2021
"Alienware M15 R7 Intel Core i7 12th Gen Nvidia RTX 3060 Laptop","Alienware",800,2021
"Alienware M15 R7 Intel Core i7 12th Gen Nvidia RTX 3070 Laptop","Alienware",800,2021
"Alienware M15 R7 Intel Core i7 12th Gen Nvidia RTX 3080 Laptop","Alienware",800,2021
"Alienware M15 R7 Intel Core i9 12th Gen Nvidia RTX 3070 Laptop","Alienware",1200,2021
"Alienware M15 R7 Intel Core i9 12th Gen Nvidia RTX 3080 Laptop","Alienware",1200,2021
"Alienware M16 R1 AMD Ryzen 7 AMD Radeon RX Laptop","Alienware",800,2017
"Alienware M16 R1 AMD Ryzen 7 Nvidia RTX 4060 Laptop","Alienware",800,2017
"Alienware M16 R1 AMD Ryzen 7 Nvidia RTX 4070 Laptop","Alienware",800,2017
"Alienware M16 R1 AMD Ryzen 7 Nvidia RTX 4080 Laptop","Alienware",800,2017
"Alienware M16 R1 AMD Ryzen 7 Nvidia RTX 4090 Laptop","Alienware",800,2017
"Alienware M16 R1 AMD Ryzen 9 AMD Radeon RX Laptop","Alienware",1200,2019
"Alienware M16 R1 AMD Ryzen 9 Nvidia RTX 4060 Laptop","Alienware",1200,2019
"Alienware M16 R1 AMD Ryzen 9 Nvidia RTX 4070 Laptop","Alienware",1200,2019
"Alienware M16 R1 AMD Ryzen 9 Nvidia RTX 4080 Laptop","Alienware",1200,2019
"Alienware M16 R1 AMD Ryzen 9 Nvidia RTX 4090 Laptop","Alienware",1200,2019
"Alienware M16 R1 Intel Core i7 13th Gen Nvidia RTX 4050 Laptop","Alienware",800,2022
"Alienware M16 R1 Intel Core i7 13th Gen Nvidia RTX 4060 Laptop","Alienware",800,2022
"Alienware M16 R1 Intel Core i7 13th Gen Nvidia RTX 4070 Laptop","Alienware",800,2022
"Alienware M16 R1 Intel Core i7 13th Gen Nvidia RTX 4080 Laptop","Alienware",800,2022
"Alienware M16 R1 Intel Core i7 13th Gen Nvidia RTX 4090 Laptop","Alienware",800,2022
"Alienware M16 R1 Intel Core i9 13th Gen Nvidia RTX 4050 Laptop","Alienware",1200,2022
"Alienware M16 R1 Intel Core i9 13th Gen Nvidia RTX 4060 Laptop","Alienware",1200,2022
"Alienware M16 R1 Intel Core i9 13th Gen Nvidia RTX 4070 Laptop","Alienware",1200,2022
"Alienware M16 R1 Intel Core i9 13th Gen Nvidia RTX 4080 Laptop","Alienware",1200,2022
"Alienware M16 R1 Intel Core i9 13th Gen Nvidia RTX 4090 Laptop","Alienware",1200,2022
"Alienware M16 R2 Intel Core Ultra 7 Nvidia RTX 4050 Laptop","Alienware",800,2019
"Alienware M16 R2 Intel Core Ultra 7 Nvidia RTX 4060 Laptop","Alienware",800,2019
"Alienware M16 R2 Intel Core Ultra 7 Nvidia RTX 4070 Laptop","Alienware",800,2019
"Alienware M16 R2 Intel Core Ultra 9 Nvidia RTX 4050 Laptop","Alienware",800,2019
"Alienware M16 R2 Intel Core Ultra 9 Nvidia RTX 4060 Laptop","Alienware",800,2019
"Alienware M16 R2 Intel Core Ultra 9 Nvidia RTX 4070 Laptop","Alienware",800,2019
"Alienware M17 Intel Core i5 8th Gen Nvidia GTX 1660 Laptop","Alienware",600,2017
"Alienware M17 Intel Core i7 8th Gen Nvidia RTX 2060 Laptop","Alienware",800,2017
"Alienware M17 Intel Core i7 8th Gen Nvidia RTX 2070 Laptop","Alienware",800,2017
"Alienware M17 Intel Core i7 8th Gen Nvidia RTX 2080 Laptop","Alienware",800,2017
"Alienware M17 Intel Core i9 8th Gen Nvidia RTX 2080 Laptop","Alienware",1200,2017
"Alienware M17 R2 Intel Core i5 9th Gen Nvidia GTX 1660 Laptop","Alienware",600,2018
"Alienware M17 R2 Intel Core i7 9th Gen Nvidia GTX 1660 Laptop","Alienware",800,2018
"Alienware M17 R2 Intel Core i7 9th Gen Nvidia RTX 2060 Laptop","Alienware",800,2018
"Alienware M17 R2 Intel Core i7 9th Gen Nvidia RTX 2070 Laptop","Alienware",800,2018
"Alienware M17 R2 Intel Core i7 9th Gen Nvidia RTX 2080 Laptop","Alienware",800,2018
"Alienware M17 R2 Intel Core i9 9th Gen Nvidia RTX 2070 Laptop","Alienware",1200,2018
"Alienware M17 R2 Intel Core i9 9th Gen Nvidia RTX 2080 Laptop","Alienware",1200,2018
"Alienware M17 R3 Intel Core i7 10th Gen AMD Radeon RX Laptop","Alienware",800,2019
"Alienware M17 R3 Intel Core i7 10th Gen Nvidia GTX 1660 Laptop","Alienware",800,2019
"Alienware M17 R3 Intel Core i7 10th Gen Nvidia RTX 2060 Laptop","Alienware",800,2019
"Alienware M17 R3 Intel Core i7 10th Gen Nvidia RTX 2070 Laptop","Alienware",800,2019
"Alienware M17 R3 Intel Core i7 10th Gen Nvidia RTX 2080 Laptop","Alienware",800,2019
"Alienware M17 R3 Intel Core i9 10th Gen Nvidia RTX 2070 Laptop","Alienware",1200,2019
"Alienware M17 R3 Intel Core i9 10th Gen Nvidia RTX 2080 Laptop","Alienware",1200,2019
"Alienware M17 R4 Intel Core i7 10th Gen Nvidia RTX 3060 Laptop","Alienware",800,2019
"Alienware M17 R4 Intel Core i7 10th Gen Nvidia RTX 3070 Laptop","Alienware",800,2019
"Alienware M17 R4 Intel Core i7 10th Gen Nvidia RTX 3080 Laptop","Alienware",800,2019
"Alienware M17 R4 Intel Core i9 10th Gen Nvidia RTX 3070 Laptop","Alienware",1200,2019
"Alienware M17 R4 Intel Core i9 10th Gen Nvidia RTX 3080 Laptop","Alienware",1200,2019
"Alienware M17 R5 AMD Ryzen 7 AMD Radeon RX Laptop","Alienware",800,2017
"Alienware M17 R5 AMD Ryzen 7 Nvidia RTX 3050 Laptop","Alienware",800,2017
"Alienware M17 R5 AMD Ryzen 7 Nvidia RTX 3060 Laptop","Alienware",800,2017
"Alienware M17 R5 AMD Ryzen 7 Nvidia RTX 3070 Laptop","Alienware",800,2017
"Alienware M17 R5 AMD Ryzen 7 Nvidia RTX 3080 Laptop","Alienware",800,2017
"Alienware M17 R5 AMD Ryzen 9 Nvidia RTX 3060 Laptop","Alienware",1200,2019
"Alienware M17 R5 AMD Ryzen 9 Nvidia RTX 3070 Laptop","Alienware",1200,2019
"Alienware M17 R5 AMD Ryzen 9 Nvidia RTX 3080 Laptop","Alienware",1200,2019
"Alienware M17X R2 Intel Core i7 Laptop","Alienware",800,2019
"Alienware M17X R3 Intel Core i7 Laptop","Alienware",800,2019
"Alienware M17X R4 Intel Core i7 Laptop","Alienware",800,2019
"Alienware M18 R1 AMD Ryzen 7 AMD Radeon RX Laptop","Alienware",800,2017
"Alienware M18 R1 AMD Ryzen 7 Nvidia RTX 4050 Laptop","Alienware",800,2017
"Alienware M18 R1 AMD Ryzen 7 Nvidia RTX 4060 Laptop","Alienware",800,2017
"Alienware M18 R1 AMD Ryzen 7 Nvidia RTX 4070 Laptop","Alienware",800,2017
"Alienware M18 R1 AMD Ryzen 7 Nvidia RTX 4080 Laptop","Alienware",800,2017
"Alienware M18 R1 AMD Ryzen 7 Nvidia RTX 4090 Laptop","Alienware",800,2017
"Alienware M18 R1 AMD Ryzen 9 AMD Radeon RX Laptop","Alienware",1200,2019
"Alienware M18 R1 AMD Ryzen 9 Nvidia RTX 4050 Laptop","Alienware",1200,2019
"Alienware M18 R1 AMD Ryzen 9 Nvidia RTX 4060 Laptop","Alienware",1200,2019
"Alienware M18 R1 AMD Ryzen 9 Nvidia RTX 4070 Laptop","Alienware",1200,2019
"Alienware M18 R1 AMD Ryzen 9 Nvidia RTX 4080 Laptop","Alienware",1200,2019
"Alienware M18 R1 AMD Ryzen 9 Nvidia RTX 4090 Laptop","Alienware",1200,2019
"Alienware M18 R1 Intel Core i7 13th Gen Nvidia RTX 4050 Laptop","Alienware",800,2022
"Alienware M18 R1 Intel Core i7 13th Gen Nvidia RTX 4060 Laptop","Alienware",800,2022
"Alienware M18 R1 Intel Core i7 13th Gen Nvidia RTX 4070 Laptop","Alienware",800,2022
"Alienware M18 R1 Intel Core i7 13th Gen Nvidia RTX 4080 Laptop","Alienware",800,2022
"Alienware M18 R1 Intel Core i7 13th Gen Nvidia RTX 4090 Laptop","Alienware",800,2022
"Alienware M18 R1 Intel Core i9 13th Gen Nvidia RTX 4050 Laptop","Alienware",1200,2022
"Alienware M18 R1 Intel Core i9 13th Gen Nvidia RTX 4060 Laptop","Alienware",1200,2022
"Alienware M18 R1 Intel Core i9 13th Gen Nvidia RTX 4070 Laptop","Alienware",1200,2022
"Alienware M18 R1 Intel Core i9 13th Gen Nvidia RTX 4080 Laptop","Alienware",1200,2022
"Alienware M18 R1 Intel Core i9 13th Gen Nvidia RTX 4090 Laptop","Alienware",1200,2022
"Alienware M18 R2 Intel Core i7 14th Gen Nvidia RTX 4060 Laptop","Alienware",800,2023
"Alienware M18 R2 Intel Core i7 14th Gen Nvidia RTX 4070 Laptop","Alienware",800,2023
"Alienware M18 R2 Intel Core i7 14th Gen Nvidia RTX 4080 Laptop","Alienware",800,2023
"Alienware M18 R2 Intel Core i7 14th Gen Nvidia RTX 4090 Laptop","Alienware",800,2023
"Alienware M18 R2 Intel Core i9 14th Gen Nvidia RTX 4060 Laptop","Alienware",1200,2023
"Alienware M18 R2 Intel Core i9 14th Gen Nvidia RTX 4070 Laptop","Alienware",1200,2023
"Alienware M18 R2 Intel Core i9 14th Gen Nvidia RTX 4080 Laptop","Alienware",1200,2023
"Alienware M18 R2 Intel Core i9 14th Gen Nvidia RTX 4090 Laptop","Alienware",1200,2023
"Alienware M18X R1 Intel Core i7 Laptop","Alienware",800,2019
"Alienware M18X R2 Intel Core i7 Laptop","Alienware",800,2019
"Alienware X14 R1 Intel Core i5 12th Gen Nvidia RTX 3050 Laptop","Alienware",600,2021
"Alienware X14 R1 Intel Core i5 12th Gen Nvidia RTX 3060 Laptop","Alienware",600,2021
"Alienware X14 R1 Intel Core i7 12th Gen Nvidia RTX 3050 Laptop","Alienware",800,2021
"Alienware X14 R1 Intel Core i7 12th Gen Nvidia RTX 3060 Laptop","Alienware",800,2021
"Alienware X14 R2 Intel Core i5 13th Gen Nvidia RTX 3050 Laptop","Alienware",600,2022
"Alienware X14 R2 Intel Core i7 13th Gen Nvidia RTX 4050 Laptop","Alienware",800,2022
"Alienware X14 R2 Intel Core i7 13th Gen Nvidia RTX 4060 Laptop","Alienware",800,2022
"Alienware X15 R1 Intel Core i7 11th Gen Nvidia RTX 3060 Laptop","Alienware",800,2020
"Alienware X15 R1 Intel Core i7 11th Gen Nvidia RTX 3070 Laptop","Alienware",800,2020
"Alienware X15 R1 Intel Core i7 11th Gen Nvidia RTX 3080 Laptop","Alienware",800,2020
"Alienware X15 R1 Intel Core i9 11th Gen Nvidia RTX 3070 Laptop","Alienware",1200,2020
"Alienware X15 R1 Intel Core i9 11th Gen Nvidia RTX 3080 Laptop","Alienware",1200,2020
"Alienware X15 R2 Intel Core i7 12th Gen Nvidia RTX 3060 Laptop","Alienware",800,2021
"Alienware X15 R2 Intel Core i7 12th Gen Nvidia RTX 3070 Laptop","Alienware",800,2021
"Alienware X15 R2 Intel Core i7 12th Gen Nvidia RTX 3080 Laptop","Alienware",800,2021
"Alienware X15 R2 Intel Core i9 12th Gen Nvidia RTX 3070 Laptop","Alienware",1200,2021
"Alienware X15 R2 Intel Core i9 12th Gen Nvidia RTX 3080 Laptop","Alienware",1200,2021
"Alienware X16 R1 Intel Core i7 13th Gen Nvidia RTX 4050 Laptop","Alienware",800,2022
"Alienware X16 R1 Intel Core i7 13th Gen Nvidia RTX 4060 Laptop","Alienware",800,2022
"Alienware X16 R1 Intel Core i7 13th Gen Nvidia RTX 4070 Laptop","Alienware",800,2022
"Alienware X16 R1 Intel Core i7 13th Gen Nvidia RTX 4080 Laptop","Alienware",800,2022
"Alienware X16 R1 Intel Core i7 13th Gen Nvidia RTX 4090 Laptop","Alienware",800,2022
"Alienware X16 R1 Intel Core i9 13th Gen Nvidia RTX 4050 Laptop","Alienware",1200,2022
"Alienware X16 R1 Intel Core i9 13th Gen Nvidia RTX 4060 Laptop","Alienware",1200,2022
"Alienware X16 R1 Intel Core i9 13th Gen Nvidia RTX 4070 Laptop","Alienware",1200,2022
"Alienware X16 R1 Intel Core i9 13th Gen Nvidia RTX 4080 Laptop","Alienware",1200,2022
"Alienware X16 R1 Intel Core i9 13th Gen Nvidia RTX 4090 Laptop","Alienware",1200,2022
"Alienware X16 R2 Intel Core Ultra 7 Nvidia RTX 4060 Laptop","Alienware",800,2019
"Alienware X16 R2 Intel Core Ultra 7 Nvidia RTX 4070 Laptop","Alienware",800,2019
"Alienware X16 R2 Intel Core Ultra 7 Nvidia RTX 4080 Laptop","Alienware",800,2019
"Alienware X16 R2 Intel Core Ultra 7 Nvidia RTX 4090 Laptop","Alienware",800,2019
"Alienware X16 R2 Intel Core Ultra 9 Nvidia RTX 4060 Laptop","Alienware",800,2019
"Alienware X16 R2 Intel Core Ultra 9 Nvidia RTX 4070 Laptop","Alienware",800,2019
"Alienware X16 R2 Intel Core Ultra 9 Nvidia RTX 4080 Laptop","Alienware",800,2019
"Alienware X16 R2 Intel Core Ultra 9 Nvidia RTX 4090 Laptop","Alienware",800,2019
"Alienware X17 R1 Intel Core i7 11th Gen Nvidia RTX 3060 Laptop","Alienware",800,2020
"Alienware X17 R1 Intel Core i7 11th Gen Nvidia RTX 3070 Laptop","Alienware",800,2020
"Alienware X17 R1 Intel Core i7 11th Gen Nvidia RTX 3080 Laptop","Alienware",800,2020
"Alienware X17 R1 Intel Core i9 11th Gen Nvidia RTX 3070 Laptop","Alienware",1200,2020
"Alienware X17 R1 Intel Core i9 11th Gen Nvidia RTX 3080 Laptop","Alienware",1200,2020
"Alienware X17 R2 Intel Core i7 12th Gen Nvidia RTX 3060 Laptop","Alienware",800,2021
"Alienware X17 R2 Intel Core i7 12th Gen Nvidia RTX 3070 Laptop","Alienware",800,2021
"Alienware X17 R2 Intel Core i7 12th Gen Nvidia RTX 3080 Laptop","Alienware",800,2021
"Alienware X17 R2 Intel Core i9 12th Gen Nvidia RTX 3070 Laptop","Alienware",1200,2021
"Alienware X17 R2 Intel Core i9 12th Gen Nvidia RTX 3080 Laptop","Alienware",1200,2021
"Asus Asus ROG Strix Scar 18 G834 Intel Core i9 13th Gen Nvidia RTX 4080 Laptop","Asus",1200,2022
"Asus Asus ROG Strix Scar 18 G834 Intel Core i9 13th Gen Nvidia RTX 4090 Laptop","Asus",1200,2022
"Asus Asus ROG Strix Scar 18 G834 Intel Core i9 14th Gen Nvidia RTX 4080 Laptop","Asus",1200,2023
"Asus Asus ROG Strix Scar 18 G834 Intel Core i9 14th Gen Nvidia RTX 4090 Laptop","Asus",1200,2023
